"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2019,"20002",3,4,"Dissabte","Mesura no disponible"
2019,"20002",3,5,"Diumenge","Mesura no disponible"
2019,"20002",4,1,"Dilluns","Mesura no disponible"
2019,"20002",4,2,"Laborable","Mesura no disponible"
2019,"20002",4,3,"Divendres","Mesura no disponible"
2019,"20002",4,4,"Dissabte","Mesura no disponible"
2019,"20002",4,5,"Diumenge","Mesura no disponible"
2019,"20002",5,1,"Dilluns","Mesura no disponible"
2019,"20002",5,2,"Laborable","Mesura no disponible"
2019,"20002",5,3,"Divendres","Mesura no disponible"
2019,"20002",5,4,"Dissabte","Mesura no disponible"
2019,"20002",5,5,"Diumenge","Mesura no disponible"
2019,"20002",6,1,"Dilluns",1424
2019,"20002",6,2,"Laborable",2628
2019,"20002",6,3,"Divendres",2698
2019,"20002",6,4,"Dissabte",1578
2019,"20002",6,5,"Diumenge",1387
2019,"20002",7,1,"Dilluns",2369
2019,"20002",7,2,"Laborable",2575
2019,"20002",7,3,"Divendres",2534
2019,"20002",7,4,"Dissabte",1825
2019,"20002",7,5,"Diumenge",1642
2019,"20002",8,1,"Dilluns",2073
2019,"20002",8,2,"Laborable",2205
2019,"20002",8,3,"Divendres",2171
2019,"20002",8,4,"Dissabte",1708
2019,"20002",8,5,"Diumenge",1499
2019,"20002",9,1,"Dilluns",2706
2019,"20002",9,2,"Laborable",2844
2019,"20002",9,3,"Divendres",2841
2019,"20002",9,4,"Dissabte",1900
2019,"20002",9,5,"Diumenge",1686
2019,"20002",10,1,"Dilluns",2754
2019,"20002",10,2,"Laborable",2905
2019,"20002",10,3,"Divendres",2864
2019,"20002",10,4,"Dissabte",2198
2019,"20002",10,5,"Diumenge",1837
2019,"20002",11,1,"Dilluns",2564
2019,"20002",11,2,"Laborable",2731
2019,"20002",11,3,"Divendres",2541
2019,"20002",11,4,"Dissabte",1917
2019,"20002",11,5,"Diumenge",1651
2019,"20002",12,1,"Dilluns",2265
2019,"20002",12,2,"Laborable",2207
2019,"20002",12,3,"Divendres",2122
2019,"20002",12,4,"Dissabte",1819
2019,"20002",12,5,"Diumenge",1453
2019,"20005",1,1,"Dilluns","Mesura no disponible"
2019,"20005",1,2,"Laborable","Mesura no disponible"
2019,"20005",1,3,"Divendres","Mesura no disponible"
2019,"20005",1,4,"Dissabte","Mesura no disponible"
2019,"20005",1,5,"Diumenge","Mesura no disponible"
2019,"20005",2,1,"Dilluns","Mesura no disponible"
2019,"20005",2,2,"Laborable","Mesura no disponible"
2019,"20005",2,3,"Divendres","Mesura no disponible"
2019,"20005",2,4,"Dissabte","Mesura no disponible"
2019,"20005",2,5,"Diumenge","Mesura no disponible"
2019,"20005",3,1,"Dilluns",566
2019,"20005",3,2,"Laborable",634
2019,"20005",3,3,"Divendres",643
2019,"20005",3,4,"Dissabte",542
2019,"20005",3,5,"Diumenge",447
2019,"20005",4,1,"Dilluns",581
2019,"20005",4,2,"Laborable",621
2019,"20005",4,3,"Divendres",645
2019,"20005",4,4,"Dissabte",526
2019,"20005",4,5,"Diumenge",437
2019,"20005",5,1,"Dilluns",610
2019,"20005",5,2,"Laborable",676
2019,"20005",5,3,"Divendres",493
2019,"20005",5,4,"Dissabte",517
2019,"20005",5,5,"Diumenge",467
2019,"20005",6,1,"Dilluns",667
2019,"20005",6,2,"Laborable",663
2019,"20005",6,3,"Divendres",646
2019,"20005",6,4,"Dissabte",571
2019,"20005",6,5,"Diumenge",468
2019,"20005",7,1,"Dilluns",601
2019,"20005",7,2,"Laborable",667
2019,"20005",7,3,"Divendres",678
2019,"20005",7,4,"Dissabte",509
2019,"20005",7,5,"Diumenge",468
2019,"20005",8,1,"Dilluns",559
2019,"20005",8,2,"Laborable",612
2019,"20005",8,3,"Divendres",578
2019,"20005",8,4,"Dissabte",528
2019,"20005",8,5,"Diumenge",489
2019,"20005",9,1,"Dilluns",676
2019,"20005",9,2,"Laborable",661
2019,"20005",9,3,"Divendres",725
2019,"20005",9,4,"Dissabte",564
2019,"20005",9,5,"Diumenge",470
2019,"20005",10,1,"Dilluns",662
2019,"20005",10,2,"Laborable",722
2019,"20005",10,3,"Divendres",693
2019,"20005",10,4,"Dissabte",626
2019,"20005",10,5,"Diumenge",551
2019,"20005",11,1,"Dilluns",662
2019,"20005",11,2,"Laborable",704
2019,"20005",11,3,"Divendres",662
2019,"20005",11,4,"Dissabte",570
2019,"20005",11,5,"Diumenge",490
2019,"20005",12,1,"Dilluns",550
2019,"20005",12,2,"Laborable",558
2019,"20005",12,3,"Divendres",516
2019,"20005",12,4,"Dissabte",519
2019,"20005",12,5,"Diumenge",409
2019,"20006",1,1,"Dilluns","Mesura no disponible"
2019,"20006",1,2,"Laborable","Mesura no disponible"
2019,"20006",1,3,"Divendres","Mesura no disponible"
2019,"20006",1,4,"Dissabte","Mesura no disponible"
2019,"20006",1,5,"Diumenge","Mesura no disponible"
2019,"20006",2,1,"Dilluns","Mesura no disponible"
2019,"20006",2,2,"Laborable","Mesura no disponible"
2019,"20006",2,3,"Divendres","Mesura no disponible"
2019,"20006",2,4,"Dissabte","Mesura no disponible"
2019,"20006",2,5,"Diumenge","Mesura no disponible"
2019,"20006",3,1,"Dilluns","Mesura no disponible"
2019,"20006",3,2,"Laborable","Mesura no disponible"
2019,"20006",3,3,"Divendres","Mesura no disponible"
2019,"20006",3,4,"Dissabte","Mesura no disponible"
2019,"20006",3,5,"Diumenge","Mesura no disponible"
2019,"20006",4,1,"Dilluns",267
2019,"20006",4,2,"Laborable",279
2019,"20006",4,3,"Divendres",306
2019,"20006",4,4,"Dissabte",217
2019,"20006",4,5,"Diumenge",181
2019,"20006",5,1,"Dilluns",280
2019,"20006",5,2,"Laborable",317
2019,"20006",5,3,"Divendres",220
2019,"20006",5,4,"Dissabte",223
2019,"20006",5,5,"Diumenge",196
2019,"20006",6,1,"Dilluns",283
2019,"20006",6,2,"Laborable",288
2019,"20006",6,3,"Divendres",288
2019,"20006",6,4,"Dissabte",233
2019,"20006",6,5,"Diumenge",189
2019,"20006",7,1,"Dilluns",263
2019,"20006",7,2,"Laborable",319
2019,"20006",7,3,"Divendres",315
2019,"20006",7,4,"Dissabte",215
2019,"20006",7,5,"Diumenge",207
2019,"20006",8,1,"Dilluns",247
2019,"20006",8,2,"Laborable",292
2019,"20006",8,3,"Divendres",289
2019,"20006",8,4,"Dissabte",221
2019,"20006",8,5,"Diumenge",217
2019,"20006",9,1,"Dilluns",291
2019,"20006",9,2,"Laborable",312
2019,"20006",9,3,"Divendres",331
2019,"20006",9,4,"Dissabte",258
2019,"20006",9,5,"Diumenge",196
2019,"20006",10,1,"Dilluns",322
2019,"20006",10,2,"Laborable",336
2019,"20006",10,3,"Divendres",315
2019,"20006",10,4,"Dissabte",284
2019,"20006",10,5,"Diumenge",231
2019,"20006",11,1,"Dilluns",287
2019,"20006",11,2,"Laborable",297
2019,"20006",11,3,"Divendres",261
2019,"20006",11,4,"Dissabte",246
2019,"20006",11,5,"Diumenge",200
2019,"20006",12,1,"Dilluns","Mesura no disponible"
2019,"20006",12,2,"Laborable","Mesura no disponible"
2019,"20006",12,3,"Divendres","Mesura no disponible"
2019,"20006",12,4,"Dissabte","Mesura no disponible"
2019,"20006",12,5,"Diumenge","Mesura no disponible"
2019,"20007",1,1,"Dilluns","Mesura no disponible"
2019,"20007",1,2,"Laborable","Mesura no disponible"
2019,"20007",1,3,"Divendres","Mesura no disponible"
2019,"20007",1,4,"Dissabte","Mesura no disponible"
2019,"20007",1,5,"Diumenge","Mesura no disponible"
2019,"20007",2,1,"Dilluns","Mesura no disponible"
2019,"20007",2,2,"Laborable","Mesura no disponible"
2019,"20007",2,3,"Divendres","Mesura no disponible"
2019,"20007",2,4,"Dissabte","Mesura no disponible"
2019,"20007",2,5,"Diumenge","Mesura no disponible"
2019,"20007",3,1,"Dilluns",1005
2019,"20007",3,2,"Laborable",1110
2019,"20007",3,3,"Divendres",1092
2019,"20007",3,4,"Dissabte",628
2019,"20007",3,5,"Diumenge",537
2019,"20007",4,1,"Dilluns",1112
2019,"20007",4,2,"Laborable",1101
2019,"20007",4,3,"Divendres",1164
2019,"20007",4,4,"Dissabte",634
2019,"20007",4,5,"Diumenge",468
2019,"20007",5,1,"Dilluns",1094
2019,"20007",5,2,"Laborable",1221
2019,"20007",5,3,"Divendres",807
2019,"20007",5,4,"Dissabte",624
2019,"20007",5,5,"Diumenge",584
2019,"20007",6,1,"Dilluns",1182
2019,"20007",6,2,"Laborable",1180
2019,"20007",6,3,"Divendres",1172
2019,"20007",6,4,"Dissabte",670
2019,"20007",6,5,"Diumenge",526
2019,"20007",7,1,"Dilluns",1018
2019,"20007",7,2,"Laborable",1124
2019,"20007",7,3,"Divendres",1121
2019,"20007",7,4,"Dissabte",592
2019,"20007",7,5,"Diumenge",511
2019,"20007",8,1,"Dilluns",812
2019,"20007",8,2,"Laborable",882
2019,"20007",8,3,"Divendres",803
2019,"20007",8,4,"Dissabte",530
2019,"20007",8,5,"Diumenge",462
2019,"20007",9,1,"Dilluns",1100
2019,"20007",9,2,"Laborable",1122
2019,"20007",9,3,"Divendres",1156
2019,"20007",9,4,"Dissabte",608
2019,"20007",9,5,"Diumenge",535
2019,"20007",10,1,"Dilluns",1145
2019,"20007",10,2,"Laborable",1253
2019,"20007",10,3,"Divendres",1192
2019,"20007",10,4,"Dissabte",729
2019,"20007",10,5,"Diumenge",610
2019,"20007",11,1,"Dilluns",1143
2019,"20007",11,2,"Laborable",1219
2019,"20007",11,3,"Divendres",1116
2019,"20007",11,4,"Dissabte",663
2019,"20007",11,5,"Diumenge",547
2019,"20007",12,1,"Dilluns","Mesura no disponible"
2019,"20007",12,2,"Laborable","Mesura no disponible"
2019,"20007",12,3,"Divendres","Mesura no disponible"
2019,"20007",12,4,"Dissabte","Mesura no disponible"
2019,"20007",12,5,"Diumenge","Mesura no disponible"
2019,"20008",1,1,"Dilluns","Mesura no disponible"
2019,"20008",1,2,"Laborable","Mesura no disponible"
2019,"20008",1,3,"Divendres","Mesura no disponible"
2019,"20008",1,4,"Dissabte","Mesura no disponible"
2019,"20008",1,5,"Diumenge","Mesura no disponible"
2019,"20008",2,1,"Dilluns","Mesura no disponible"
2019,"20008",2,2,"Laborable","Mesura no disponible"
2019,"20008",2,3,"Divendres","Mesura no disponible"
2019,"20008",2,4,"Dissabte","Mesura no disponible"
2019,"20008",2,5,"Diumenge","Mesura no disponible"
2019,"20008",3,1,"Dilluns",1090
2019,"20008",3,2,"Laborable",1157
2019,"20008",3,3,"Divendres",1128
2019,"20008",3,4,"Dissabte",740
2019,"20008",3,5,"Diumenge",649
2019,"20008",4,1,"Dilluns",1115
2019,"20008",4,2,"Laborable",1123
2019,"20008",4,3,"Divendres",1176
2019,"20008",4,4,"Dissabte",675
2019,"20008",4,5,"Diumenge",596
2019,"20008",5,1,"Dilluns",1227
2019,"20008",5,2,"Laborable",1267
2019,"20008",5,3,"Divendres",879
2019,"20008",5,4,"Dissabte",765
2019,"20008",5,5,"Diumenge",697
2019,"20008",6,1,"Dilluns",1205
2019,"20008",6,2,"Laborable",1280
2019,"20008",6,3,"Divendres",1237
2019,"20008",6,4,"Dissabte",829
2019,"20008",6,5,"Diumenge",699
2019,"20008",7,1,"Dilluns",1105
2019,"20008",7,2,"Laborable",1245
2019,"20008",7,3,"Divendres",1164
2019,"20008",7,4,"Dissabte",758
2019,"20008",7,5,"Diumenge",653
2019,"20008",8,1,"Dilluns",848
2019,"20008",8,2,"Laborable",950
2019,"20008",8,3,"Divendres",929
2019,"20008",8,4,"Dissabte",669
2019,"20008",8,5,"Diumenge",578
2019,"20008",9,1,"Dilluns",1166
2019,"20008",9,2,"Laborable",1243
2019,"20008",9,3,"Divendres",1252
2019,"20008",9,4,"Dissabte",775
2019,"20008",9,5,"Diumenge",704
2019,"20008",10,1,"Dilluns",1248
2019,"20008",10,2,"Laborable",1332
2019,"20008",10,3,"Divendres",1326
2019,"20008",10,4,"Dissabte",829
2019,"20008",10,5,"Diumenge",744
2019,"20008",11,1,"Dilluns",1172
2019,"20008",11,2,"Laborable",1205
2019,"20008",11,3,"Divendres",1141
2019,"20008",11,4,"Dissabte",809
2019,"20008",11,5,"Diumenge",666
2019,"20008",12,1,"Dilluns",1032
2019,"20008",12,2,"Laborable",970
2019,"20008",12,3,"Divendres",917
2019,"20008",12,4,"Dissabte",691
2019,"20008",12,5,"Diumenge",574
2019,"20009",1,1,"Dilluns","Mesura no disponible"
2019,"20009",1,2,"Laborable","Mesura no disponible"
2019,"20009",1,3,"Divendres","Mesura no disponible"
2019,"20009",1,4,"Dissabte","Mesura no disponible"
2019,"20009",1,5,"Diumenge","Mesura no disponible"
2019,"20009",2,1,"Dilluns","Mesura no disponible"
2019,"20009",2,2,"Laborable","Mesura no disponible"
2019,"20009",2,3,"Divendres","Mesura no disponible"
2019,"20009",2,4,"Dissabte","Mesura no disponible"
2019,"20009",2,5,"Diumenge","Mesura no disponible"
2019,"20009",3,1,"Dilluns","Mesura no disponible"
2019,"20009",3,2,"Laborable","Mesura no disponible"
2019,"20009",3,3,"Divendres","Mesura no disponible"
2019,"20009",3,4,"Dissabte","Mesura no disponible"
2019,"20009",3,5,"Diumenge","Mesura no disponible"
2019,"20009",4,1,"Dilluns","Mesura no disponible"
2019,"20009",4,2,"Laborable","Mesura no disponible"
2019,"20009",4,3,"Divendres","Mesura no disponible"
2019,"20009",4,4,"Dissabte","Mesura no disponible"
2019,"20009",4,5,"Diumenge","Mesura no disponible"
2019,"20009",5,1,"Dilluns",1800
2019,"20009",5,2,"Laborable",1786
2019,"20009",5,3,"Divendres",1172
2019,"20009",5,4,"Dissabte",934
2019,"20009",5,5,"Diumenge",857
2019,"20009",6,1,"Dilluns",1825
2019,"20009",6,2,"Laborable",1783
2019,"20009",6,3,"Divendres",1708
2019,"20009",6,4,"Dissabte",1089
2019,"20009",6,5,"Diumenge",874
2019,"20009",7,1,"Dilluns",1622
2019,"20009",7,2,"Laborable",1778
2019,"20009",7,3,"Divendres",1622
2019,"20009",7,4,"Dissabte",949
2019,"20009",7,5,"Diumenge",858
2019,"20009",8,1,"Dilluns",1520
2019,"20009",8,2,"Laborable",1530
2019,"20009",8,3,"Divendres",1381
2019,"20009",8,4,"Dissabte",1019
2019,"20009",8,5,"Diumenge",928
2019,"20009",9,1,"Dilluns",1770
2019,"20009",9,2,"Laborable",1851
2019,"20009",9,3,"Divendres",1827
2019,"20009",9,4,"Dissabte",1067
2019,"20009",9,5,"Diumenge",945
2019,"20009",10,1,"Dilluns",1932
2019,"20009",10,2,"Laborable",1941
2019,"20009",10,3,"Divendres",1999
2019,"20009",10,4,"Dissabte",1201
2019,"20009",10,5,"Diumenge",998
2019,"20009",11,1,"Dilluns",1752
2019,"20009",11,2,"Laborable",1792
2019,"20009",11,3,"Divendres",1634
2019,"20009",11,4,"Dissabte",1048
2019,"20009",11,5,"Diumenge",869
2019,"20009",12,1,"Dilluns",1463
2019,"20009",12,2,"Laborable",1407
2019,"20009",12,3,"Divendres",1228
2019,"20009",12,4,"Dissabte",933
2019,"20009",12,5,"Diumenge",784
2019,"2001",1,1,"Dilluns",9914
2019,"2001",1,2,"Laborable",9964
2019,"2001",1,3,"Divendres",10850
2019,"2001",1,4,"Dissabte",8487
2019,"2001",1,5,"Diumenge",6827
2019,"2001",2,1,"Dilluns",9383
2019,"2001",2,2,"Laborable",9719
2019,"2001",2,3,"Divendres",10281
2019,"2001",2,4,"Dissabte",8151
2019,"2001",2,5,"Diumenge",6141
2019,"2001",3,1,"Dilluns",8965
2019,"2001",3,2,"Laborable",9437
2019,"2001",3,3,"Divendres",9929
2019,"2001",3,4,"Dissabte",7939
2019,"2001",3,5,"Diumenge",5970
2019,"2001",4,1,"Dilluns",9014
2019,"2001",4,2,"Laborable",9665
2019,"2001",4,3,"Divendres",10137
2019,"2001",4,4,"Dissabte",7913
2019,"2001",4,5,"Diumenge",5831
2019,"2001",5,1,"Dilluns",9505
2019,"2001",5,2,"Laborable",9920
2019,"2001",5,3,"Divendres",10135
2019,"2001",5,4,"Dissabte",8044
2019,"2001",5,5,"Diumenge",6599
2019,"2001",6,1,"Dilluns",9411
2019,"2001",6,2,"Laborable",9767
2019,"2001",6,3,"Divendres",9763
2019,"2001",6,4,"Dissabte",7705
2019,"2001",6,5,"Diumenge",6121
2019,"2001",7,1,"Dilluns",9710
2019,"2001",7,2,"Laborable",9860
2019,"2001",7,3,"Divendres",9853
2019,"2001",7,4,"Dissabte",6892
2019,"2001",7,5,"Diumenge",5796
2019,"2001",8,1,"Dilluns",7216
2019,"2001",8,2,"Laborable",7526
2019,"2001",8,3,"Divendres",7941
2019,"2001",8,4,"Dissabte",5916
2019,"2001",8,5,"Diumenge",4937
2019,"2001",9,1,"Dilluns",9552
2019,"2001",9,2,"Laborable",9948
2019,"2001",9,3,"Divendres",10375
2019,"2001",9,4,"Dissabte",7686
2019,"2001",9,5,"Diumenge",6002
2019,"2001",10,1,"Dilluns",9336
2019,"2001",10,2,"Laborable",9948
2019,"2001",10,3,"Divendres",9166
2019,"2001",10,4,"Dissabte",7576
2019,"2001",10,5,"Diumenge",6591
2019,"2001",11,1,"Dilluns",9377
2019,"2001",11,2,"Laborable",9420
2019,"2001",11,3,"Divendres",9602
2019,"2001",11,4,"Dissabte",8458
2019,"2001",11,5,"Diumenge",6476
2019,"2001",12,1,"Dilluns",9157
2019,"2001",12,2,"Laborable",9278
2019,"2001",12,3,"Divendres",10317
2019,"2001",12,4,"Dissabte",8402
2019,"2001",12,5,"Diumenge",6536
2019,"20010",1,1,"Dilluns","Mesura no disponible"
2019,"20010",1,2,"Laborable","Mesura no disponible"
2019,"20010",1,3,"Divendres","Mesura no disponible"
2019,"20010",1,4,"Dissabte","Mesura no disponible"
2019,"20010",1,5,"Diumenge","Mesura no disponible"
2019,"20010",2,1,"Dilluns","Mesura no disponible"
2019,"20010",2,2,"Laborable","Mesura no disponible"
2019,"20010",2,3,"Divendres","Mesura no disponible"
2019,"20010",2,4,"Dissabte","Mesura no disponible"
2019,"20010",2,5,"Diumenge","Mesura no disponible"
2019,"20010",3,1,"Dilluns",1263
2019,"20010",3,2,"Laborable",1272
2019,"20010",3,3,"Divendres",1174
2019,"20010",3,4,"Dissabte",732
2019,"20010",3,5,"Diumenge",617
2019,"20010",4,1,"Dilluns",1173
2019,"20010",4,2,"Laborable",1100
2019,"20010",4,3,"Divendres",1207
2019,"20010",4,4,"Dissabte",771
2019,"20010",4,5,"Diumenge",570
2019,"20010",5,1,"Dilluns",1263
2019,"20010",5,2,"Laborable",1323
2019,"20010",5,3,"Divendres",810
2019,"20010",5,4,"Dissabte",738
2019,"20010",5,5,"Diumenge",699
2019,"20010",6,1,"Dilluns",1174
2019,"20010",6,2,"Laborable",1207
2019,"20010",6,3,"Divendres",1239
2019,"20010",6,4,"Dissabte",799
2019,"20010",6,5,"Diumenge",646
2019,"20010",7,1,"Dilluns",1155
2019,"20010",7,2,"Laborable",1184
2019,"20010",7,3,"Divendres",1194
2019,"20010",7,4,"Dissabte",722
2019,"20010",7,5,"Diumenge",618
2019,"20010",8,1,"Dilluns",996
2019,"20010",8,2,"Laborable",1018
2019,"20010",8,3,"Divendres",962
2019,"20010",8,4,"Dissabte",719
2019,"20010",8,5,"Diumenge",629
2019,"20010",9,1,"Dilluns",1158
2019,"20010",9,2,"Laborable",1192
2019,"20010",9,3,"Divendres",1203
2019,"20010",9,4,"Dissabte",754
2019,"20010",9,5,"Diumenge",634
2019,"20010",10,1,"Dilluns",1242
2019,"20010",10,2,"Laborable",1257
2019,"20010",10,3,"Divendres",1302
2019,"20010",10,4,"Dissabte",875
2019,"20010",10,5,"Diumenge",677
2019,"20010",11,1,"Dilluns",1142
2019,"20010",11,2,"Laborable",1189
2019,"20010",11,3,"Divendres",1042
2019,"20010",11,4,"Dissabte",807
2019,"20010",11,5,"Diumenge",591
2019,"20010",12,1,"Dilluns",988
2019,"20010",12,2,"Laborable",890
2019,"20010",12,3,"Divendres",815
2019,"20010",12,4,"Dissabte",620
2019,"20010",12,5,"Diumenge",514
2019,"20011",1,1,"Dilluns","Mesura no disponible"
2019,"20011",1,2,"Laborable","Mesura no disponible"
2019,"20011",1,3,"Divendres","Mesura no disponible"
2019,"20011",1,4,"Dissabte","Mesura no disponible"
2019,"20011",1,5,"Diumenge","Mesura no disponible"
2019,"20011",2,1,"Dilluns","Mesura no disponible"
2019,"20011",2,2,"Laborable","Mesura no disponible"
2019,"20011",2,3,"Divendres","Mesura no disponible"
2019,"20011",2,4,"Dissabte","Mesura no disponible"
2019,"20011",2,5,"Diumenge","Mesura no disponible"
2019,"20011",3,1,"Dilluns","Mesura no disponible"
2019,"20011",3,2,"Laborable","Mesura no disponible"
2019,"20011",3,3,"Divendres","Mesura no disponible"
2019,"20011",3,4,"Dissabte","Mesura no disponible"
2019,"20011",3,5,"Diumenge","Mesura no disponible"
2019,"20011",4,1,"Dilluns","Mesura no disponible"
2019,"20011",4,2,"Laborable","Mesura no disponible"
2019,"20011",4,3,"Divendres","Mesura no disponible"
2019,"20011",4,4,"Dissabte","Mesura no disponible"
2019,"20011",4,5,"Diumenge","Mesura no disponible"
2019,"20011",5,1,"Dilluns","Mesura no disponible"
2019,"20011",5,2,"Laborable","Mesura no disponible"
2019,"20011",5,3,"Divendres","Mesura no disponible"
2019,"20011",5,4,"Dissabte","Mesura no disponible"
2019,"20011",5,5,"Diumenge","Mesura no disponible"
2019,"20011",6,1,"Dilluns","Mesura no disponible"
2019,"20011",6,2,"Laborable","Mesura no disponible"
2019,"20011",6,3,"Divendres","Mesura no disponible"
2019,"20011",6,4,"Dissabte","Mesura no disponible"
2019,"20011",6,5,"Diumenge","Mesura no disponible"
2019,"20011",7,1,"Dilluns","Mesura no disponible"
2019,"20011",7,2,"Laborable","Mesura no disponible"
2019,"20011",7,3,"Divendres","Mesura no disponible"
2019,"20011",7,4,"Dissabte","Mesura no disponible"
2019,"20011",7,5,"Diumenge","Mesura no disponible"
2019,"20011",8,1,"Dilluns",1010
2019,"20011",8,2,"Laborable",1059
2019,"20011",8,3,"Divendres",970
2019,"20011",8,4,"Dissabte",774
2019,"20011",8,5,"Diumenge",634
2019,"20011",9,1,"Dilluns",1436
2019,"20011",9,2,"Laborable",1478
2019,"20011",9,3,"Divendres",1594
2019,"20011",9,4,"Dissabte",842
2019,"20011",9,5,"Diumenge",727
2019,"20011",10,1,"Dilluns",1414
2019,"20011",10,2,"Laborable",1405
2019,"20011",10,3,"Divendres",1425
2019,"20011",10,4,"Dissabte",935
2019,"20011",10,5,"Diumenge",776
2019,"20011",11,1,"Dilluns",1066
2019,"20011",11,2,"Laborable",1119
2019,"20011",11,3,"Divendres",965
2019,"20011",11,4,"Dissabte",660
2019,"20011",11,5,"Diumenge",512
2019,"20011",12,1,"Dilluns",961
2019,"20011",12,2,"Laborable",848
2019,"20011",12,3,"Divendres",691
2019,"20011",12,4,"Dissabte",510
2019,"20011",12,5,"Diumenge",460
2019,"20012",1,1,"Dilluns",1548
2019,"20012",1,2,"Laborable",1635
2019,"20012",1,3,"Divendres",1489
2019,"20012",1,4,"Dissabte",819
2019,"20012",1,5,"Diumenge",536
2019,"20012",2,1,"Dilluns",1705
2019,"20012",2,2,"Laborable",1843
2019,"20012",2,3,"Divendres",1618
2019,"20012",2,4,"Dissabte",887
2019,"20012",2,5,"Diumenge",717
2019,"20012",3,1,"Dilluns",1814
2019,"20012",3,2,"Laborable",1946
2019,"20012",3,3,"Divendres",1940
2019,"20012",3,4,"Dissabte",1019
2019,"20012",3,5,"Diumenge",834
2019,"20012",4,1,"Dilluns",1983
2019,"20012",4,2,"Laborable",1830
2019,"20012",4,3,"Divendres",2046
2019,"20012",4,4,"Dissabte",983
2019,"20012",4,5,"Diumenge",726
2019,"20012",5,1,"Dilluns",2192
2019,"20012",5,2,"Laborable",1988
2019,"20012",5,3,"Divendres",1471
2019,"20012",5,4,"Dissabte",1103
2019,"20012",5,5,"Diumenge",980
2019,"20012",6,1,"Dilluns",2294
2019,"20012",6,2,"Laborable",2243
2019,"20012",6,3,"Divendres",2133
2019,"20012",6,4,"Dissabte",1193
2019,"20012",6,5,"Diumenge",952
2019,"20012",7,1,"Dilluns",2044
2019,"20012",7,2,"Laborable",2246
2019,"20012",7,3,"Divendres",2054
2019,"20012",7,4,"Dissabte",1111
2019,"20012",7,5,"Diumenge",887
2019,"20012",8,1,"Dilluns",1729
2019,"20012",8,2,"Laborable",1827
2019,"20012",8,3,"Divendres",1697
2019,"20012",8,4,"Dissabte",1098
2019,"20012",8,5,"Diumenge",888
2019,"20012",9,1,"Dilluns",2167
2019,"20012",9,2,"Laborable",2321
2019,"20012",9,3,"Divendres",2292
2019,"20012",9,4,"Dissabte",1212
2019,"20012",9,5,"Diumenge",1006
2019,"20012",10,1,"Dilluns",2375
2019,"20012",10,2,"Laborable",2475
2019,"20012",10,3,"Divendres",2490
2019,"20012",10,4,"Dissabte",1330
2019,"20012",10,5,"Diumenge",1113
2019,"20012",11,1,"Dilluns",2157
2019,"20012",11,2,"Laborable",2370
2019,"20012",11,3,"Divendres",2060
2019,"20012",11,4,"Dissabte",1193
2019,"20012",11,5,"Diumenge",981
2019,"20012",12,1,"Dilluns",1838
2019,"20012",12,2,"Laborable",1725
2019,"20012",12,3,"Divendres",1526
2019,"20012",12,4,"Dissabte",1026
2019,"20012",12,5,"Diumenge",845
2019,"20013",1,1,"Dilluns",1771
2019,"20013",1,2,"Laborable",1720
2019,"20013",1,3,"Divendres",1582
2019,"20013",1,4,"Dissabte",841
2019,"20013",1,5,"Diumenge",591
2019,"20013",2,1,"Dilluns",1741
2019,"20013",2,2,"Laborable",1920
2019,"20013",2,3,"Divendres",1737
2019,"20013",2,4,"Dissabte",898
2019,"20013",2,5,"Diumenge",688
2019,"20013",3,1,"Dilluns",1903
2019,"20013",3,2,"Laborable",1957
2019,"20013",3,3,"Divendres",1910
2019,"20013",3,4,"Dissabte",928
2019,"20013",3,5,"Diumenge",775
2019,"20013",4,1,"Dilluns",1966
2019,"20013",4,2,"Laborable",1843
2019,"20013",4,3,"Divendres",1883
2019,"20013",4,4,"Dissabte",878
2019,"20013",4,5,"Diumenge",714
2019,"20013",5,1,"Dilluns",2156
2019,"20013",5,2,"Laborable",2153
2019,"20013",5,3,"Divendres",1445
2019,"20013",5,4,"Dissabte",999
2019,"20013",5,5,"Diumenge",890
2019,"20013",6,1,"Dilluns",2160
2019,"20013",6,2,"Laborable",2131
2019,"20013",6,3,"Divendres",2208
2019,"20013",6,4,"Dissabte",1092
2019,"20013",6,5,"Diumenge",832
2019,"20013",7,1,"Dilluns",1898
2019,"20013",7,2,"Laborable",2131
2019,"20013",7,3,"Divendres",1950
2019,"20013",7,4,"Dissabte",974
2019,"20013",7,5,"Diumenge",809
2019,"20013",8,1,"Dilluns",1518
2019,"20013",8,2,"Laborable",1648
2019,"20013",8,3,"Divendres",1511
2019,"20013",8,4,"Dissabte",919
2019,"20013",8,5,"Diumenge",792
2019,"20013",9,1,"Dilluns",2101
2019,"20013",9,2,"Laborable",2129
2019,"20013",9,3,"Divendres",2099
2019,"20013",9,4,"Dissabte",1011
2019,"20013",9,5,"Diumenge",972
2019,"20013",10,1,"Dilluns",2312
2019,"20013",10,2,"Laborable",2302
2019,"20013",10,3,"Divendres",2234
2019,"20013",10,4,"Dissabte",1067
2019,"20013",10,5,"Diumenge",1020
2019,"20013",11,1,"Dilluns",2302
2019,"20013",11,2,"Laborable",2276
2019,"20013",11,3,"Divendres",1991
2019,"20013",11,4,"Dissabte",1121
2019,"20013",11,5,"Diumenge",993
2019,"20013",12,1,"Dilluns",1836
