"Any","Id_aforament","Mes","Codi_tipus_dia","Desc_tipus_dia","Valor_IMD"
2018,"20198",2,1,"Dilluns","Mesura no disponible"
2018,"20198",2,2,"Laborable","Mesura no disponible"
2018,"20198",2,3,"Divendres","Mesura no disponible"
2018,"20198",2,4,"Dissabte","Mesura no disponible"
2018,"20198",2,5,"Diumenge","Mesura no disponible"
2018,"20198",3,1,"Dilluns","Mesura no disponible"
2018,"20198",3,2,"Laborable","Mesura no disponible"
2018,"20198",3,3,"Divendres","Mesura no disponible"
2018,"20198",3,4,"Dissabte","Mesura no disponible"
2018,"20198",3,5,"Diumenge","Mesura no disponible"
2018,"20198",4,1,"Dilluns","Mesura no disponible"
2018,"20198",4,2,"Laborable","Mesura no disponible"
2018,"20198",4,3,"Divendres","Mesura no disponible"
2018,"20198",4,4,"Dissabte","Mesura no disponible"
2018,"20198",4,5,"Diumenge","Mesura no disponible"
2018,"20198",5,1,"Dilluns","Mesura no disponible"
2018,"20198",5,2,"Laborable","Mesura no disponible"
2018,"20198",5,3,"Divendres","Mesura no disponible"
2018,"20198",5,4,"Dissabte","Mesura no disponible"
2018,"20198",5,5,"Diumenge","Mesura no disponible"
2018,"20198",6,1,"Dilluns","Mesura no disponible"
2018,"20198",6,2,"Laborable","Mesura no disponible"
2018,"20198",6,3,"Divendres","Mesura no disponible"
2018,"20198",6,4,"Dissabte","Mesura no disponible"
2018,"20198",6,5,"Diumenge","Mesura no disponible"
2018,"20198",7,1,"Dilluns",589
2018,"20198",7,2,"Laborable",695
2018,"20198",7,3,"Divendres",727
2018,"20198",7,4,"Dissabte",584
2018,"20198",7,5,"Diumenge",407
2018,"20198",8,1,"Dilluns",558
2018,"20198",8,2,"Laborable",639
2018,"20198",8,3,"Divendres",563
2018,"20198",8,4,"Dissabte",477
2018,"20198",8,5,"Diumenge",489
2018,"20198",9,1,"Dilluns",675
2018,"20198",9,2,"Laborable",753
2018,"20198",9,3,"Divendres",781
2018,"20198",9,4,"Dissabte",594
2018,"20198",9,5,"Diumenge",675
2018,"20198",10,1,"Dilluns",725
2018,"20198",10,2,"Laborable",781
2018,"20198",10,3,"Divendres",777
2018,"20198",10,4,"Dissabte",492
2018,"20198",10,5,"Diumenge",579
2018,"20198",11,1,"Dilluns",626
2018,"20198",11,2,"Laborable",743
2018,"20198",11,3,"Divendres",599
2018,"20198",11,4,"Dissabte",513
2018,"20198",11,5,"Diumenge",497
2018,"20198",12,1,"Dilluns",637
2018,"20198",12,2,"Laborable",666
2018,"20198",12,3,"Divendres",602
2018,"20198",12,4,"Dissabte",509
2018,"20198",12,5,"Diumenge",489
2018,"20199",1,1,"Dilluns","Mesura no disponible"
2018,"20199",1,2,"Laborable","Mesura no disponible"
2018,"20199",1,3,"Divendres","Mesura no disponible"
2018,"20199",1,4,"Dissabte","Mesura no disponible"
2018,"20199",1,5,"Diumenge","Mesura no disponible"
2018,"20199",2,1,"Dilluns","Mesura no disponible"
2018,"20199",2,2,"Laborable","Mesura no disponible"
2018,"20199",2,3,"Divendres","Mesura no disponible"
2018,"20199",2,4,"Dissabte","Mesura no disponible"
2018,"20199",2,5,"Diumenge","Mesura no disponible"
2018,"20199",3,1,"Dilluns","Mesura no disponible"
2018,"20199",3,2,"Laborable","Mesura no disponible"
2018,"20199",3,3,"Divendres","Mesura no disponible"
2018,"20199",3,4,"Dissabte","Mesura no disponible"
2018,"20199",3,5,"Diumenge","Mesura no disponible"
2018,"20199",4,1,"Dilluns","Mesura no disponible"
2018,"20199",4,2,"Laborable","Mesura no disponible"
2018,"20199",4,3,"Divendres","Mesura no disponible"
2018,"20199",4,4,"Dissabte","Mesura no disponible"
2018,"20199",4,5,"Diumenge","Mesura no disponible"
2018,"20199",5,1,"Dilluns","Mesura no disponible"
2018,"20199",5,2,"Laborable","Mesura no disponible"
2018,"20199",5,3,"Divendres","Mesura no disponible"
2018,"20199",5,4,"Dissabte","Mesura no disponible"
2018,"20199",5,5,"Diumenge","Mesura no disponible"
2018,"20199",6,1,"Dilluns","Mesura no disponible"
2018,"20199",6,2,"Laborable","Mesura no disponible"
2018,"20199",6,3,"Divendres","Mesura no disponible"
2018,"20199",6,4,"Dissabte","Mesura no disponible"
2018,"20199",6,5,"Diumenge","Mesura no disponible"
2018,"20199",7,1,"Dilluns",1268
2018,"20199",7,2,"Laborable",1346
2018,"20199",7,3,"Divendres",1463
2018,"20199",7,4,"Dissabte",1385
2018,"20199",7,5,"Diumenge",1412
2018,"20199",8,1,"Dilluns",1021
2018,"20199",8,2,"Laborable",1114
2018,"20199",8,3,"Divendres",1030
2018,"20199",8,4,"Dissabte",937
2018,"20199",8,5,"Diumenge",1017
2018,"20199",9,1,"Dilluns",945
2018,"20199",9,2,"Laborable",1045
2018,"20199",9,3,"Divendres",1148
2018,"20199",9,4,"Dissabte",948
2018,"20199",9,5,"Diumenge",1065
2018,"20199",10,1,"Dilluns",955
2018,"20199",10,2,"Laborable",964
2018,"20199",10,3,"Divendres",967
2018,"20199",10,4,"Dissabte",811
2018,"20199",10,5,"Diumenge",797
2018,"20199",11,1,"Dilluns",724
2018,"20199",11,2,"Laborable",833
2018,"20199",11,3,"Divendres",696
2018,"20199",11,4,"Dissabte",702
2018,"20199",11,5,"Diumenge",713
2018,"20199",12,1,"Dilluns",694
2018,"20199",12,2,"Laborable",745
2018,"20199",12,3,"Divendres",740
2018,"20199",12,4,"Dissabte",611
2018,"20199",12,5,"Diumenge",604
2018,"2020",1,1,"Dilluns",17023
2018,"2020",1,2,"Laborable",17198
2018,"2020",1,3,"Divendres",18392
2018,"2020",1,4,"Dissabte",12531
2018,"2020",1,5,"Diumenge",10899
2018,"2020",2,1,"Dilluns",18028
2018,"2020",2,2,"Laborable",18008
2018,"2020",2,3,"Divendres",18752
2018,"2020",2,4,"Dissabte",13021
2018,"2020",2,5,"Diumenge",10997
2018,"2020",3,1,"Dilluns",17134
2018,"2020",3,2,"Laborable",17616
2018,"2020",3,3,"Divendres",18927
2018,"2020",3,4,"Dissabte",11672
2018,"2020",3,5,"Diumenge",10442
2018,"2020",4,1,"Dilluns",16421
2018,"2020",4,2,"Laborable",17886
2018,"2020",4,3,"Divendres",19136
2018,"2020",4,4,"Dissabte",13937
2018,"2020",4,5,"Diumenge",9438
2018,"2020",5,1,"Dilluns",17209
2018,"2020",5,2,"Laborable",17701
2018,"2020",5,3,"Divendres",18771
2018,"2020",5,4,"Dissabte",12508
2018,"2020",5,5,"Diumenge",10469
2018,"2020",6,1,"Dilluns",16418
2018,"2020",6,2,"Laborable",17365
2018,"2020",6,3,"Divendres",17994
2018,"2020",6,4,"Dissabte",11014
2018,"2020",6,5,"Diumenge",9043
2018,"2020",7,1,"Dilluns",15426
2018,"2020",7,2,"Laborable",15808
2018,"2020",7,3,"Divendres",16790
2018,"2020",7,4,"Dissabte",9737
2018,"2020",7,5,"Diumenge",8770
2018,"2020",8,1,"Dilluns",11554
2018,"2020",8,2,"Laborable",12107
2018,"2020",8,3,"Divendres",12854
2018,"2020",8,4,"Dissabte",8953
2018,"2020",8,5,"Diumenge",7988
2018,"2020",9,1,"Dilluns",15519
2018,"2020",9,2,"Laborable",17059
2018,"2020",9,3,"Divendres",17743
2018,"2020",9,4,"Dissabte",11220
2018,"2020",9,5,"Diumenge",9878
2018,"2020",10,1,"Dilluns",16899
2018,"2020",10,2,"Laborable",17971
2018,"2020",10,3,"Divendres",18826
2018,"2020",10,4,"Dissabte",12682
2018,"2020",10,5,"Diumenge",10367
2018,"2020",11,1,"Dilluns",16075
2018,"2020",11,2,"Laborable",15904
2018,"2020",11,3,"Divendres",16528
2018,"2020",11,4,"Dissabte",12787
2018,"2020",11,5,"Diumenge",10770
2018,"2020",12,1,"Dilluns",15466
2018,"2020",12,2,"Laborable",17514
2018,"2020",12,3,"Divendres",15474
2018,"2020",12,4,"Dissabte",12770
2018,"2020",12,5,"Diumenge",9937
2018,"20200",1,1,"Dilluns","Mesura no disponible"
2018,"20200",1,2,"Laborable","Mesura no disponible"
2018,"20200",1,3,"Divendres","Mesura no disponible"
2018,"20200",1,4,"Dissabte","Mesura no disponible"
2018,"20200",1,5,"Diumenge","Mesura no disponible"
2018,"20200",2,1,"Dilluns","Mesura no disponible"
2018,"20200",2,2,"Laborable","Mesura no disponible"
2018,"20200",2,3,"Divendres","Mesura no disponible"
2018,"20200",2,4,"Dissabte","Mesura no disponible"
2018,"20200",2,5,"Diumenge","Mesura no disponible"
2018,"20200",3,1,"Dilluns","Mesura no disponible"
2018,"20200",3,2,"Laborable","Mesura no disponible"
2018,"20200",3,3,"Divendres","Mesura no disponible"
2018,"20200",3,4,"Dissabte","Mesura no disponible"
2018,"20200",3,5,"Diumenge","Mesura no disponible"
2018,"20200",4,1,"Dilluns","Mesura no disponible"
2018,"20200",4,2,"Laborable","Mesura no disponible"
2018,"20200",4,3,"Divendres","Mesura no disponible"
2018,"20200",4,4,"Dissabte","Mesura no disponible"
2018,"20200",4,5,"Diumenge","Mesura no disponible"
2018,"20200",5,1,"Dilluns","Mesura no disponible"
2018,"20200",5,2,"Laborable","Mesura no disponible"
2018,"20200",5,3,"Divendres","Mesura no disponible"
2018,"20200",5,4,"Dissabte","Mesura no disponible"
2018,"20200",5,5,"Diumenge","Mesura no disponible"
2018,"20200",6,1,"Dilluns","Mesura no disponible"
2018,"20200",6,2,"Laborable","Mesura no disponible"
2018,"20200",6,3,"Divendres","Mesura no disponible"
2018,"20200",6,4,"Dissabte","Mesura no disponible"
2018,"20200",6,5,"Diumenge","Mesura no disponible"
2018,"20200",7,1,"Dilluns",699
2018,"20200",7,2,"Laborable",776
2018,"20200",7,3,"Divendres",905
2018,"20200",7,4,"Dissabte",758
2018,"20200",7,5,"Diumenge",668
2018,"20200",8,1,"Dilluns",635
2018,"20200",8,2,"Laborable",640
2018,"20200",8,3,"Divendres",581
2018,"20200",8,4,"Dissabte",559
2018,"20200",8,5,"Diumenge",547
2018,"20200",9,1,"Dilluns",624
2018,"20200",9,2,"Laborable",693
2018,"20200",9,3,"Divendres",687
2018,"20200",9,4,"Dissabte",545
2018,"20200",9,5,"Diumenge",638
2018,"20200",10,1,"Dilluns",703
2018,"20200",10,2,"Laborable",653
2018,"20200",10,3,"Divendres",629
2018,"20200",10,4,"Dissabte",454
2018,"20200",10,5,"Diumenge",438
2018,"20200",11,1,"Dilluns",650
2018,"20200",11,2,"Laborable",689
2018,"20200",11,3,"Divendres",554
2018,"20200",11,4,"Dissabte",361
2018,"20200",11,5,"Diumenge",339
2018,"20200",12,1,"Dilluns","Mesura no disponible"
2018,"20200",12,2,"Laborable","Mesura no disponible"
2018,"20200",12,3,"Divendres","Mesura no disponible"
2018,"20200",12,4,"Dissabte","Mesura no disponible"
2018,"20200",12,5,"Diumenge","Mesura no disponible"
2018,"20201",1,1,"Dilluns","Mesura no disponible"
2018,"20201",1,2,"Laborable","Mesura no disponible"
2018,"20201",1,3,"Divendres","Mesura no disponible"
2018,"20201",1,4,"Dissabte","Mesura no disponible"
2018,"20201",1,5,"Diumenge","Mesura no disponible"
2018,"20201",2,1,"Dilluns","Mesura no disponible"
2018,"20201",2,2,"Laborable","Mesura no disponible"
2018,"20201",2,3,"Divendres","Mesura no disponible"
2018,"20201",2,4,"Dissabte","Mesura no disponible"
2018,"20201",2,5,"Diumenge","Mesura no disponible"
2018,"20201",3,1,"Dilluns","Mesura no disponible"
2018,"20201",3,2,"Laborable","Mesura no disponible"
2018,"20201",3,3,"Divendres","Mesura no disponible"
2018,"20201",3,4,"Dissabte","Mesura no disponible"
2018,"20201",3,5,"Diumenge","Mesura no disponible"
2018,"20201",4,1,"Dilluns","Mesura no disponible"
2018,"20201",4,2,"Laborable","Mesura no disponible"
2018,"20201",4,3,"Divendres","Mesura no disponible"
2018,"20201",4,4,"Dissabte","Mesura no disponible"
2018,"20201",4,5,"Diumenge","Mesura no disponible"
2018,"20201",5,1,"Dilluns","Mesura no disponible"
2018,"20201",5,2,"Laborable","Mesura no disponible"
2018,"20201",5,3,"Divendres","Mesura no disponible"
2018,"20201",5,4,"Dissabte","Mesura no disponible"
2018,"20201",5,5,"Diumenge","Mesura no disponible"
2018,"20201",6,1,"Dilluns","Mesura no disponible"
2018,"20201",6,2,"Laborable","Mesura no disponible"
2018,"20201",6,3,"Divendres","Mesura no disponible"
2018,"20201",6,4,"Dissabte","Mesura no disponible"
2018,"20201",6,5,"Diumenge","Mesura no disponible"
2018,"20201",7,1,"Dilluns",360
2018,"20201",7,2,"Laborable",384
2018,"20201",7,3,"Divendres",312
2018,"20201",7,4,"Dissabte",263
2018,"20201",7,5,"Diumenge",234
2018,"20201",8,1,"Dilluns",312
2018,"20201",8,2,"Laborable",341
2018,"20201",8,3,"Divendres",271
2018,"20201",8,4,"Dissabte",213
2018,"20201",8,5,"Diumenge",274
2018,"20201",9,1,"Dilluns",401
2018,"20201",9,2,"Laborable",466
2018,"20201",9,3,"Divendres",494
2018,"20201",9,4,"Dissabte",317
2018,"20201",9,5,"Diumenge",327
2018,"20201",10,1,"Dilluns",438
2018,"20201",10,2,"Laborable",480
2018,"20201",10,3,"Divendres",419
2018,"20201",10,4,"Dissabte",226
2018,"20201",10,5,"Diumenge",275
2018,"20201",11,1,"Dilluns",385
2018,"20201",11,2,"Laborable",475
2018,"20201",11,3,"Divendres",337
2018,"20201",11,4,"Dissabte",255
2018,"20201",11,5,"Diumenge",246
2018,"20201",12,1,"Dilluns",367
2018,"20201",12,2,"Laborable",423
2018,"20201",12,3,"Divendres",358
2018,"20201",12,4,"Dissabte",245
2018,"20201",12,5,"Diumenge",240
2018,"20202",1,1,"Dilluns","Mesura no disponible"
2018,"20202",1,2,"Laborable","Mesura no disponible"
2018,"20202",1,3,"Divendres","Mesura no disponible"
2018,"20202",1,4,"Dissabte","Mesura no disponible"
2018,"20202",1,5,"Diumenge","Mesura no disponible"
2018,"20202",2,1,"Dilluns","Mesura no disponible"
2018,"20202",2,2,"Laborable","Mesura no disponible"
2018,"20202",2,3,"Divendres","Mesura no disponible"
2018,"20202",2,4,"Dissabte","Mesura no disponible"
2018,"20202",2,5,"Diumenge","Mesura no disponible"
2018,"20202",3,1,"Dilluns","Mesura no disponible"
2018,"20202",3,2,"Laborable","Mesura no disponible"
2018,"20202",3,3,"Divendres","Mesura no disponible"
2018,"20202",3,4,"Dissabte","Mesura no disponible"
2018,"20202",3,5,"Diumenge","Mesura no disponible"
2018,"20202",4,1,"Dilluns","Mesura no disponible"
2018,"20202",4,2,"Laborable","Mesura no disponible"
2018,"20202",4,3,"Divendres","Mesura no disponible"
2018,"20202",4,4,"Dissabte","Mesura no disponible"
2018,"20202",4,5,"Diumenge","Mesura no disponible"
2018,"20202",5,1,"Dilluns","Mesura no disponible"
2018,"20202",5,2,"Laborable","Mesura no disponible"
2018,"20202",5,3,"Divendres","Mesura no disponible"
2018,"20202",5,4,"Dissabte","Mesura no disponible"
2018,"20202",5,5,"Diumenge","Mesura no disponible"
2018,"20202",6,1,"Dilluns","Mesura no disponible"
2018,"20202",6,2,"Laborable","Mesura no disponible"
2018,"20202",6,3,"Divendres","Mesura no disponible"
2018,"20202",6,4,"Dissabte","Mesura no disponible"
2018,"20202",6,5,"Diumenge","Mesura no disponible"
2018,"20202",7,1,"Dilluns",700
2018,"20202",7,2,"Laborable",821
2018,"20202",7,3,"Divendres",803
2018,"20202",7,4,"Dissabte",569
2018,"20202",7,5,"Diumenge",513
2018,"20202",8,1,"Dilluns",605
2018,"20202",8,2,"Laborable",698
2018,"20202",8,3,"Divendres",580
2018,"20202",8,4,"Dissabte",453
2018,"20202",8,5,"Diumenge",490
2018,"20202",9,1,"Dilluns",780
2018,"20202",9,2,"Laborable",906
2018,"20202",9,3,"Divendres",904
2018,"20202",9,4,"Dissabte",579
2018,"20202",9,5,"Diumenge",637
2018,"20202",10,1,"Dilluns",909
2018,"20202",10,2,"Laborable",944
2018,"20202",10,3,"Divendres",883
2018,"20202",10,4,"Dissabte",438
2018,"20202",10,5,"Diumenge",556
2018,"20202",11,1,"Dilluns",796
2018,"20202",11,2,"Laborable",951
2018,"20202",11,3,"Divendres",691
2018,"20202",11,4,"Dissabte",544
2018,"20202",11,5,"Diumenge",485
2018,"20202",12,1,"Dilluns",695
2018,"20202",12,2,"Laborable",885
2018,"20202",12,3,"Divendres",756
2018,"20202",12,4,"Dissabte",566
2018,"20202",12,5,"Diumenge",474
2018,"20203",1,1,"Dilluns","Mesura no disponible"
2018,"20203",1,2,"Laborable","Mesura no disponible"
2018,"20203",1,3,"Divendres","Mesura no disponible"
2018,"20203",1,4,"Dissabte","Mesura no disponible"
2018,"20203",1,5,"Diumenge","Mesura no disponible"
2018,"20203",2,1,"Dilluns","Mesura no disponible"
2018,"20203",2,2,"Laborable","Mesura no disponible"
2018,"20203",2,3,"Divendres","Mesura no disponible"
2018,"20203",2,4,"Dissabte","Mesura no disponible"
2018,"20203",2,5,"Diumenge","Mesura no disponible"
2018,"20203",3,1,"Dilluns","Mesura no disponible"
2018,"20203",3,2,"Laborable","Mesura no disponible"
2018,"20203",3,3,"Divendres","Mesura no disponible"
2018,"20203",3,4,"Dissabte","Mesura no disponible"
2018,"20203",3,5,"Diumenge","Mesura no disponible"
2018,"20203",4,1,"Dilluns","Mesura no disponible"
2018,"20203",4,2,"Laborable","Mesura no disponible"
2018,"20203",4,3,"Divendres","Mesura no disponible"
2018,"20203",4,4,"Dissabte","Mesura no disponible"
2018,"20203",4,5,"Diumenge","Mesura no disponible"
2018,"20203",5,1,"Dilluns","Mesura no disponible"
2018,"20203",5,2,"Laborable","Mesura no disponible"
2018,"20203",5,3,"Divendres","Mesura no disponible"
2018,"20203",5,4,"Dissabte","Mesura no disponible"
2018,"20203",5,5,"Diumenge","Mesura no disponible"
2018,"20203",6,1,"Dilluns","Mesura no disponible"
2018,"20203",6,2,"Laborable","Mesura no disponible"
2018,"20203",6,3,"Divendres","Mesura no disponible"
2018,"20203",6,4,"Dissabte","Mesura no disponible"
2018,"20203",6,5,"Diumenge","Mesura no disponible"
2018,"20203",7,1,"Dilluns","Mesura no disponible"
2018,"20203",7,2,"Laborable","Mesura no disponible"
2018,"20203",7,3,"Divendres","Mesura no disponible"
2018,"20203",7,4,"Dissabte","Mesura no disponible"
2018,"20203",7,5,"Diumenge","Mesura no disponible"
2018,"20203",8,1,"Dilluns","Mesura no disponible"
2018,"20203",8,2,"Laborable","Mesura no disponible"
2018,"20203",8,3,"Divendres","Mesura no disponible"
2018,"20203",8,4,"Dissabte","Mesura no disponible"
2018,"20203",8,5,"Diumenge","Mesura no disponible"
2018,"20203",9,1,"Dilluns",461
2018,"20203",9,2,"Laborable",645
2018,"20203",9,3,"Divendres",583
2018,"20203",9,4,"Dissabte",96
2018,"20203",9,5,"Diumenge",128
2018,"20203",10,1,"Dilluns",637
2018,"20203",10,2,"Laborable",989
2018,"20203",10,3,"Divendres",476
2018,"20203",10,4,"Dissabte",30
2018,"20203",10,5,"Diumenge",106
2018,"20203",11,1,"Dilluns","Mesura no disponible"
2018,"20203",11,2,"Laborable","Mesura no disponible"
2018,"20203",11,3,"Divendres","Mesura no disponible"
2018,"20203",11,4,"Dissabte","Mesura no disponible"
2018,"20203",11,5,"Diumenge","Mesura no disponible"
2018,"20203",12,1,"Dilluns","Mesura no disponible"
2018,"20203",12,2,"Laborable","Mesura no disponible"
2018,"20203",12,3,"Divendres","Mesura no disponible"
2018,"20203",12,4,"Dissabte","Mesura no disponible"
2018,"20203",12,5,"Diumenge","Mesura no disponible"
2018,"20204",1,1,"Dilluns","Mesura no disponible"
2018,"20204",1,2,"Laborable","Mesura no disponible"
2018,"20204",1,3,"Divendres","Mesura no disponible"
2018,"20204",1,4,"Dissabte","Mesura no disponible"
2018,"20204",1,5,"Diumenge","Mesura no disponible"
2018,"20204",2,1,"Dilluns","Mesura no disponible"
2018,"20204",2,2,"Laborable","Mesura no disponible"
2018,"20204",2,3,"Divendres","Mesura no disponible"
2018,"20204",2,4,"Dissabte","Mesura no disponible"
2018,"20204",2,5,"Diumenge","Mesura no disponible"
2018,"20204",3,1,"Dilluns","Mesura no disponible"
2018,"20204",3,2,"Laborable","Mesura no disponible"
2018,"20204",3,3,"Divendres","Mesura no disponible"
2018,"20204",3,4,"Dissabte","Mesura no disponible"
2018,"20204",3,5,"Diumenge","Mesura no disponible"
2018,"20204",4,1,"Dilluns","Mesura no disponible"
2018,"20204",4,2,"Laborable","Mesura no disponible"
2018,"20204",4,3,"Divendres","Mesura no disponible"
2018,"20204",4,4,"Dissabte","Mesura no disponible"
2018,"20204",4,5,"Diumenge","Mesura no disponible"
2018,"20204",5,1,"Dilluns","Mesura no disponible"
2018,"20204",5,2,"Laborable","Mesura no disponible"
2018,"20204",5,3,"Divendres","Mesura no disponible"
2018,"20204",5,4,"Dissabte","Mesura no disponible"
2018,"20204",5,5,"Diumenge","Mesura no disponible"
2018,"20204",6,1,"Dilluns","Mesura no disponible"
2018,"20204",6,2,"Laborable","Mesura no disponible"
2018,"20204",6,3,"Divendres","Mesura no disponible"
2018,"20204",6,4,"Dissabte","Mesura no disponible"
2018,"20204",6,5,"Diumenge","Mesura no disponible"
2018,"20204",7,1,"Dilluns","Mesura no disponible"
2018,"20204",7,2,"Laborable","Mesura no disponible"
2018,"20204",7,3,"Divendres","Mesura no disponible"
2018,"20204",7,4,"Dissabte","Mesura no disponible"
2018,"20204",7,5,"Diumenge","Mesura no disponible"
2018,"20204",8,1,"Dilluns",668
2018,"20204",8,2,"Laborable",1487
2018,"20204",8,3,"Divendres",483
2018,"20204",8,4,"Dissabte",585
2018,"20204",8,5,"Diumenge",167
2018,"20204",9,1,"Dilluns",985
2018,"20204",9,2,"Laborable",1728
2018,"20204",9,3,"Divendres",961
2018,"20204",9,4,"Dissabte",99
2018,"20204",9,5,"Diumenge",94
2018,"20204",10,1,"Dilluns",1595
2018,"20204",10,2,"Laborable",2027
2018,"20204",10,3,"Divendres",1643
2018,"20204",10,4,"Dissabte",706
2018,"20204",10,5,"Diumenge",614
2018,"20204",11,1,"Dilluns",1598
2018,"20204",11,2,"Laborable",2154
2018,"20204",11,3,"Divendres",1397
2018,"20204",11,4,"Dissabte",498
2018,"20204",11,5,"Diumenge",301
2018,"20204",12,1,"Dilluns",1645
2018,"20204",12,2,"Laborable",1748
2018,"20204",12,3,"Divendres",1440
2018,"20204",12,4,"Dissabte",506
2018,"20204",12,5,"Diumenge",819
2018,"20206",1,1,"Dilluns","Mesura no disponible"
2018,"20206",1,2,"Laborable","Mesura no disponible"
2018,"20206",1,3,"Divendres","Mesura no disponible"
2018,"20206",1,4,"Dissabte","Mesura no disponible"
2018,"20206",1,5,"Diumenge","Mesura no disponible"
2018,"20206",2,1,"Dilluns","Mesura no disponible"
2018,"20206",2,2,"Laborable","Mesura no disponible"
2018,"20206",2,3,"Divendres","Mesura no disponible"
2018,"20206",2,4,"Dissabte","Mesura no disponible"
2018,"20206",2,5,"Diumenge","Mesura no disponible"
2018,"20206",3,1,"Dilluns","Mesura no disponible"
2018,"20206",3,2,"Laborable","Mesura no disponible"
2018,"20206",3,3,"Divendres","Mesura no disponible"
2018,"20206",3,4,"Dissabte","Mesura no disponible"
2018,"20206",3,5,"Diumenge","Mesura no disponible"
2018,"20206",4,1,"Dilluns","Mesura no disponible"
2018,"20206",4,2,"Laborable","Mesura no disponible"
2018,"20206",4,3,"Divendres","Mesura no disponible"
2018,"20206",4,4,"Dissabte","Mesura no disponible"
2018,"20206",4,5,"Diumenge","Mesura no disponible"
2018,"20206",5,1,"Dilluns","Mesura no disponible"
2018,"20206",5,2,"Laborable","Mesura no disponible"
2018,"20206",5,3,"Divendres","Mesura no disponible"
2018,"20206",5,4,"Dissabte","Mesura no disponible"
2018,"20206",5,5,"Diumenge","Mesura no disponible"
2018,"20206",6,1,"Dilluns","Mesura no disponible"
2018,"20206",6,2,"Laborable","Mesura no disponible"
2018,"20206",6,3,"Divendres","Mesura no disponible"
2018,"20206",6,4,"Dissabte","Mesura no disponible"
2018,"20206",6,5,"Diumenge","Mesura no disponible"
2018,"20206",7,1,"Dilluns","Mesura no disponible"
2018,"20206",7,2,"Laborable","Mesura no disponible"
2018,"20206",7,3,"Divendres","Mesura no disponible"
2018,"20206",7,4,"Dissabte","Mesura no disponible"
2018,"20206",7,5,"Diumenge","Mesura no disponible"
2018,"20206",8,1,"Dilluns","Mesura no disponible"
2018,"20206",8,2,"Laborable","Mesura no disponible"
2018,"20206",8,3,"Divendres","Mesura no disponible"
2018,"20206",8,4,"Dissabte","Mesura no disponible"
2018,"20206",8,5,"Diumenge","Mesura no disponible"
2018,"20206",9,1,"Dilluns","Mesura no disponible"
2018,"20206",9,2,"Laborable","Mesura no disponible"
2018,"20206",9,3,"Divendres","Mesura no disponible"
2018,"20206",9,4,"Dissabte","Mesura no disponible"
2018,"20206",9,5,"Diumenge","Mesura no disponible"
2018,"20206",10,1,"Dilluns","Mesura no disponible"
2018,"20206",10,2,"Laborable","Mesura no disponible"
2018,"20206",10,3,"Divendres","Mesura no disponible"
2018,"20206",10,4,"Dissabte","Mesura no disponible"
2018,"20206",10,5,"Diumenge","Mesura no disponible"
2018,"20206",11,1,"Dilluns",152
2018,"20206",11,2,"Laborable",221
2018,"20206",11,3,"Divendres",220
2018,"20206",11,4,"Dissabte",121
2018,"20206",11,5,"Diumenge",142
2018,"20206",12,1,"Dilluns",172
2018,"20206",12,2,"Laborable",211
2018,"20206",12,3,"Divendres",200
2018,"20206",12,4,"Dissabte",137
2018,"20206",12,5,"Diumenge",151
2018,"20207",1,1,"Dilluns","Mesura no disponible"
2018,"20207",1,2,"Laborable","Mesura no disponible"
2018,"20207",1,3,"Divendres","Mesura no disponible"
2018,"20207",1,4,"Dissabte","Mesura no disponible"
2018,"20207",1,5,"Diumenge","Mesura no disponible"
2018,"20207",2,1,"Dilluns","Mesura no disponible"
2018,"20207",2,2,"Laborable","Mesura no disponible"
2018,"20207",2,3,"Divendres","Mesura no disponible"
2018,"20207",2,4,"Dissabte","Mesura no disponible"
2018,"20207",2,5,"Diumenge","Mesura no disponible"
2018,"20207",3,1,"Dilluns","Mesura no disponible"
2018,"20207",3,2,"Laborable","Mesura no disponible"
2018,"20207",3,3,"Divendres","Mesura no disponible"
2018,"20207",3,4,"Dissabte","Mesura no disponible"
2018,"20207",3,5,"Diumenge","Mesura no disponible"
2018,"20207",4,1,"Dilluns","Mesura no disponible"
2018,"20207",4,2,"Laborable","Mesura no disponible"
2018,"20207",4,3,"Divendres","Mesura no disponible"
2018,"20207",4,4,"Dissabte","Mesura no disponible"
2018,"20207",4,5,"Diumenge","Mesura no disponible"
2018,"20207",5,1,"Dilluns","Mesura no disponible"
2018,"20207",5,2,"Laborable","Mesura no disponible"
2018,"20207",5,3,"Divendres","Mesura no disponible"
2018,"20207",5,4,"Dissabte","Mesura no disponible"
2018,"20207",5,5,"Diumenge","Mesura no disponible"
2018,"20207",6,1,"Dilluns","Mesura no disponible"
2018,"20207",6,2,"Laborable","Mesura no disponible"
2018,"20207",6,3,"Divendres","Mesura no disponible"
2018,"20207",6,4,"Dissabte","Mesura no disponible"
2018,"20207",6,5,"Diumenge","Mesura no disponible"
2018,"20207",7,1,"Dilluns","Mesura no disponible"
2018,"20207",7,2,"Laborable","Mesura no disponible"
2018,"20207",7,3,"Divendres","Mesura no disponible"
2018,"20207",7,4,"Dissabte","Mesura no disponible"
2018,"20207",7,5,"Diumenge","Mesura no disponible"
2018,"20207",8,1,"Dilluns","Mesura no disponible"
2018,"20207",8,2,"Laborable","Mesura no disponible"
2018,"20207",8,3,"Divendres","Mesura no disponible"
2018,"20207",8,4,"Dissabte","Mesura no disponible"
2018,"20207",8,5,"Diumenge","Mesura no disponible"
